VideoID,Frame,TrackID,Class,Score,X,Y,Width,Height,PlayerX,PlayerY
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,44,1064,person,0.609901,28.552,150.737,29.321,75.392,43.213,226.129
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,44,1066,person,0.587204,627.050,137.570,36.601,71.640,645.351,209.209
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,44,1067,person,0.509355,598.914,218.311,28.237,54.934,613.032,273.245
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,44,1072,person,0.489442,524.512,217.484,38.186,85.355,543.606,302.839
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,989,person,0.741219,1098.125,477.028,66.984,130.060,1131.617,607.088
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,999,person,0.780047,286.221,415.132,57.363,123.865,314.903,538.997
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1002,person,0.624453,74.148,215.567,42.207,107.160,95.252,322.727
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1004,person,0.703356,818.048,190.024,36.973,77.274,836.535,267.298
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1005,person,0.729192,145.382,223.812,36.961,88.924,163.862,312.736
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1012,person,0.715654,453.721,262.629,48.984,105.303,478.213,367.933
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1001,person,0.626810,578.090,269.767,43.307,83.226,599.744,352.993
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1028,person,0.729278,677.288,154.453,35.918,71.771,695.246,226.224
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1063,person,0.794414,1227.319,363.516,39.982,115.204,1247.310,478.720
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1064,person,0.602470,25.732,151.529,29.979,74.304,40.722,225.833
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1066,person,0.522642,626.939,136.894,33.808,67.564,643.843,204.458
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1067,person,0.630037,601.009,218.779,28.230,54.894,615.124,273.673
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,45,1072,person,0.499583,524.396,217.174,37.972,84.008,543.382,301.182
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,989,person,0.792601,1099.256,476.296,66.208,129.347,1132.360,605.643
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,999,person,0.798945,285.748,415.104,56.686,125.234,314.091,540.338
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1002,person,0.561906,71.101,216.436,41.031,105.113,91.617,321.549
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1004,person,0.732828,814.024,189.166,37.922,78.998,832.985,268.165
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1005,person,0.763229,142.089,225.733,38.206,86.638,161.192,312.371
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1012,person,0.640888,447.394,262.995,51.692,105.417,473.240,368.412
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1001,person,0.734890,573.453,269.381,43.107,84.883,595.006,354.264
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1028,person,0.766751,675.317,154.273,35.951,71.379,693.293,225.652
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1063,person,0.803464,1221.718,361.552,42.283,116.528,1242.859,478.080
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1064,person,0.701193,21.997,149.755,31.169,75.985,37.581,225.741
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1066,person,0.518463,625.075,137.094,33.515,68.217,641.833,205.311
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1067,person,0.508018,603.069,218.919,28.206,54.102,617.172,273.021
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,46,1072,person,0.499641,522.668,216.082,39.089,85.045,542.213,301.127
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,989,person,0.849541,1101.553,476.121,70.232,133.174,1136.669,609.295
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,999,person,0.763409,287.247,423.981,52.594,115.884,313.544,539.865
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1002,person,0.643949,66.041,219.362,39.064,101.325,85.573,320.687
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1004,person,0.721750,807.648,188.312,40.156,83.238,827.726,271.550
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1005,person,0.760842,134.463,226.794,39.204,84.386,154.065,311.179
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1012,person,0.789268,436.923,263.707,53.871,106.282,463.858,369.989
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1001,person,0.758970,567.037,271.993,41.294,82.446,587.684,354.439
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1028,person,0.674732,673.643,152.649,37.994,73.000,692.640,225.649
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1063,person,0.774368,1221.118,359.990,42.011,116.454,1242.123,476.444
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1064,person,0.494454,16.784,150.320,31.721,75.434,32.645,225.754
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1066,person,0.533984,622.213,137.137,32.414,65.660,638.420,202.796
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1067,person,0.600670,600.320,219.387,36.324,69.581,618.481,288.968
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,47,1072,person,0.559216,521.778,212.611,39.737,86.415,541.646,299.026
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,989,person,0.827331,1102.974,476.051,73.653,135.941,1139.800,611.991
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,999,person,0.767110,286.855,422.289,53.511,116.725,313.611,539.015
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1002,person,0.620210,63.147,219.897,38.134,100.643,82.214,320.540
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1004,person,0.756297,804.949,189.201,41.279,85.809,825.589,275.010
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1005,person,0.733530,129.364,228.300,39.735,81.906,149.231,310.206
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1012,person,0.703393,430.739,264.024,55.485,106.417,458.482,370.441
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1001,person,0.773566,562.192,274.015,39.622,79.829,582.003,353.844
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1028,person,0.604833,671.590,153.488,39.264,72.405,691.222,225.893
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1063,person,0.763216,1220.179,359.291,41.477,116.145,1240.918,475.435
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1064,person,0.457029,13.488,150.609,31.127,72.569,29.051,223.178
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1066,person,0.509507,620.778,136.691,29.807,59.737,635.681,196.428
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1067,person,0.535581,602.693,220.363,37.736,72.306,621.561,292.669
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,48,1072,person,0.461431,518.502,203.097,44.137,96.514,540.570,299.611
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,989,person,0.826751,1103.301,477.192,75.626,136.901,1141.114,614.093
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,999,person,0.818621,286.698,423.985,52.912,113.368,313.154,537.353
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1002,person,0.643897,60.957,220.693,37.603,100.781,79.758,321.474
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1004,person,0.685052,804.924,190.942,39.609,82.408,824.728,273.350
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1005,person,0.766636,126.017,228.814,40.703,81.000,146.368,309.814
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1012,person,0.792821,425.875,265.083,56.280,106.120,454.015,371.204
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1001,person,0.740621,557.065,273.533,39.743,81.046,576.936,354.579
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1028,person,0.357465,670.096,154.979,39.747,70.997,689.970,225.976
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1063,person,0.735764,1219.817,359.124,40.378,114.515,1240.006,473.639
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1064,person,0.566726,8.223,149.557,32.853,75.371,24.649,224.928
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1066,person,0.505637,619.337,137.356,29.146,58.508,633.910,195.864
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1067,person,0.543792,605.743,221.662,38.967,74.383,625.226,296.044
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,49,1072,person,0.492220,516.898,199.202,44.430,97.140,539.113,296.342
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,989,person,0.717372,1110.390,478.549,72.768,136.352,1146.773,614.901
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,999,person,0.797770,282.976,418.992,56.263,117.945,311.107,536.936
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1002,person,0.637641,57.878,220.826,37.576,102.037,76.667,322.864
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1004,person,0.702811,805.589,192.041,38.863,81.212,825.020,273.252
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1005,person,0.746225,123.382,229.603,41.707,80.202,144.235,309.805
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1012,person,0.740199,424.858,268.786,55.160,101.578,452.438,370.364
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1001,person,0.729241,552.425,272.458,39.034,80.110,571.942,352.568
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1028,person,0.513146,672.538,155.381,34.561,62.486,689.818,217.867
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1063,person,0.774006,1218.624,358.564,39.765,113.005,1238.506,471.570
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1064,person,0.508346,6.808,150.397,32.490,74.353,23.053,224.750
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1066,person,0.507782,616.618,138.862,31.513,64.672,632.374,203.534
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1067,person,0.599139,608.604,222.906,38.376,73.840,627.792,296.745
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,50,1072,person,0.439782,516.640,194.730,44.555,97.605,538.918,292.335
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,989,person,0.497807,1117.405,479.621,67.604,132.836,1151.207,612.456
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,999,person,0.808798,279.135,417.805,57.912,118.745,308.092,536.550
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1002,person,0.635976,55.379,222.260,37.164,102.202,73.961,324.462
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1004,person,0.703639,805.780,193.069,38.219,80.094,824.889,273.163
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1005,person,0.711829,121.402,231.374,42.052,77.572,142.428,308.946
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1012,person,0.680467,424.729,272.020,54.030,97.688,451.744,369.708
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1001,person,0.639421,546.373,272.008,40.052,82.193,566.399,354.201
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1028,person,0.643466,669.354,155.578,36.241,66.817,687.474,222.395
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1063,person,0.781840,1217.890,357.793,39.862,112.006,1237.821,469.799
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1064,person,0.447783,5.723,150.160,31.758,73.264,21.602,223.423
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1066,person,0.459611,615.319,142.583,29.267,61.098,629.953,203.681
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1067,person,0.543510,612.538,223.379,34.376,65.633,629.726,289.013
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,51,1072,person,0.141840,518.918,195.577,40.928,89.258,539.382,284.835
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,989,person,0.746481,1120.421,479.526,65.120,130.733,1152.981,610.259
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,999,person,0.826055,272.223,418.101,58.290,117.866,301.368,535.967
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1002,person,0.635034,51.963,226.914,35.528,98.579,69.727,325.492
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1004,person,0.664719,804.039,193.676,37.137,77.024,822.607,270.700
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1005,person,0.550459,121.533,233.035,41.638,74.773,142.352,307.808
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1012,person,0.776443,419.772,275.164,53.316,95.814,446.430,370.978
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1001,person,0.607187,538.835,274.224,40.058,82.183,558.864,356.406
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1028,person,0.642829,669.083,156.494,35.179,67.335,686.672,223.829
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1063,person,0.734597,1213.248,357.969,41.443,111.501,1233.969,469.470
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1064,person,0.539113,1.293,150.985,31.919,74.445,17.252,225.430
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1066,person,0.452240,612.651,146.217,29.068,61.115,627.185,207.332
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1067,person,0.559112,611.812,223.152,36.916,69.590,630.270,292.742
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,52,1072,person,0.146073,519.980,196.516,41.853,91.527,540.906,288.042
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,989,person,0.765542,1120.248,478.711,66.040,133.969,1153.268,612.680
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,999,person,0.823710,268.615,418.160,58.756,117.633,297.994,535.793
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1002,person,0.653489,49.390,230.198,34.709,96.837,66.745,327.035
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1004,person,0.741915,801.301,193.859,38.252,78.430,820.427,272.289
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1005,person,0.604442,121.617,232.745,42.148,74.457,142.691,307.201
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1012,person,0.755395,413.768,277.399,53.123,94.783,440.330,372.182
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1001,person,0.593439,533.057,274.887,40.474,83.288,553.294,358.175
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1028,person,0.638501,667.374,155.875,34.647,68.141,684.698,224.016
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1063,person,0.730478,1211.509,358.034,41.953,110.225,1232.486,468.259
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1064,person,0.533411,0.000,154.891,29.843,71.284,14.921,226.175
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1066,person,0.333825,611.218,146.649,28.755,60.697,625.596,207.346
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1067,person,0.630342,613.355,223.833,38.960,73.094,632.836,296.927
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1072,person,0.186726,526.979,189.805,38.523,83.409,546.240,273.213
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,53,1083,person,0.440915,72.210,212.060,34.279,93.499,89.350,305.559
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,989,person,0.747763,1121.481,479.200,67.360,136.248,1155.161,615.448
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,999,person,0.816933,266.670,417.745,59.168,117.821,296.254,535.566
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1002,person,0.665926,45.977,230.988,34.570,96.493,63.262,327.481
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1004,person,0.719577,797.076,194.435,39.884,80.652,817.018,275.088
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1005,person,0.523148,124.010,233.036,42.151,74.085,145.085,307.121
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1012,person,0.736182,409.146,278.836,52.056,93.968,435.174,372.805
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1001,person,0.537959,528.410,276.971,40.281,82.928,548.550,359.899
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1028,person,0.666679,663.904,155.034,34.965,69.351,681.386,224.384
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1063,person,0.688472,1212.245,358.238,41.375,109.167,1232.932,467.406
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1064,person,0.545623,0.000,154.833,26.835,72.186,13.418,227.019
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1066,person,0.449597,608.592,144.571,29.907,63.471,623.546,208.042
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1067,person,0.628800,615.091,224.006,41.016,77.255,635.599,301.261
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1072,person,0.276376,525.902,188.226,38.328,80.547,545.067,268.773
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,54,1083,person,0.485088,72.335,214.813,32.510,88.895,88.591,303.708
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,989,person,0.850249,1125.691,480.018,70.180,138.690,1160.780,618.709
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,999,person,0.813280,266.097,416.409,59.184,117.738,295.689,534.146
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1002,person,0.630741,43.497,230.253,34.870,97.016,60.932,327.270
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1004,person,0.749763,794.301,196.023,40.944,81.643,814.773,277.666
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1005,person,0.585942,125.796,231.117,43.197,76.142,147.395,307.259
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1012,person,0.815401,404.212,280.386,50.854,93.550,429.639,373.937
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1001,person,0.525583,522.626,276.799,41.541,85.535,543.397,362.334
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1028,person,0.705730,662.253,155.133,35.390,70.128,679.948,225.261
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1063,person,0.746486,1211.958,358.680,39.988,107.130,1231.953,465.811
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1064,person,0.437999,0.000,154.625,25.744,73.023,12.872,227.648
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1066,person,0.517118,606.284,146.584,29.477,62.332,621.022,208.916
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1067,person,0.611576,616.387,224.953,40.875,77.644,636.825,302.597
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1072,person,0.336497,524.617,191.122,38.417,78.986,543.826,270.108
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,55,1083,person,0.515996,70.482,216.173,32.920,90.186,86.942,306.359
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,56,989,person,0.827405,1128.286,481.687,71.971,139.181,1164.271,620.869
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,56,999,person,0.810107,268.524,414.964,59.428,118.993,298.238,533.957
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,56,1002,person,0.611368,42.057,230.067,35.213,97.249,59.663,327.316
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,56,1004,person,0.672580,794.680,198.237,40.501,81.464,814.931,279.701
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,56,1005,person,0.505644,126.280,230.828,43.342,76.556,147.951,307.384
red_SoccerNet_england_epl_2015-2016_2015-08-08 - 19-30 Chelsea 2 - 2 Swansea_000022,56,1012,person,0.765827,400.293,282.653,49.838,93.090,425.212,375.744
